2812  1742  5578
2185  2563  5219
755  5453  5459
1004  2709  4688
1244  1813  2808
3004  5823  4654
266  3876  2107
5203  1818  4902
2302  1174  2239
709  2260  1323
933  1441  1440
226  4363  444
3045  5459  5453
180  3474  3443
4052  5955  4410
3782  61  4677
4704  3824  6140
5992  5866  3989
3216  472  3442
5992  2496  5866
3445  4508  929
934  5866  2496
5579  5866  934
364  362  2803
5498  2492  4346
5311  4000  1424
4610  1252  2219
855  882  956
6253  4514  5093
1125  5466  532
3632  1053  3901
5700  3024  4959
3751  3964  3995
6281  2323  6045
6129  1322  1324
929  2417  4679
1382  1764  313
3826  3827  619
2576  617  197
4584  5354  2213
5424  2218  275
3909  4130  3466
2025  2024  502
5985  6075  2182
1704  3741  185
1328  727  4259
3632  4259  727
2453  1734  6251
6232  950  6233
1473  5148  4126
3261  3713  1700
5293  5148  2132
4742  28  1899
5796  5791  2069
6163  4597  4303
3794  1704  3795
444  5571  6308
1156  5933  1157
3082  5394  1805
6191  3847  5957
4305  5090  4867
2395  4823  4964
4754  1979  3001
5289  1272  292
1272  135  292
5079  398  707
2855  705  5748
2950  5116  2366
3616  2950  3881
297  5140  3
2780  6145  2783
56  1060  3594
3048  2386  1599
5871  4038  4821
6143  819  4396
2605  2237  2606
162  6134  6166
320  4006  2912
2414  4466  6
3474  479  3216
3751  3995  4259
930  1904  3068
6183  6144  6175
1021  75  4401
2567  4838  5680
3004  4361  3067
1322  5871  4821
3000  2217  6156
3568  2997  3680
3135  4368  1281
1277  4532  3678
1764  1328  313
1544  3618  3619
1263  4705  4534
424  1427  3555
768  129  1326
3110  1470  3990
2313  857  756
4592  2561  4050
3843  3866  4274
3404  5158  1662
4897  6040  1540
6190  4902  1533
930  5147  298
2911  5317  5358
4772  6170  5130
3443  3474  3216
1462  5682  5313
4121  1818  5203
1559  2488  3856
3856  2488  1967
2456  1815  2910
4500  4499  4503
1427  6080  6132
1212  3019  5019
3781  999  4601
1178  6239  5222
2527  5120  5678
627  1177  6087
407  1768  1108
6172  2551  3525
2061  3116  1985
6251  4302  1628
6080  5019  3019
424  423  1427
4817  5094  227
2487  3476  2338
4360  2724  4598
3273  3520  2566
5048  315  4858
2499  3485  3478
5671  235  2530
5  2414  6
3663  5272  1926
4809  219  1772
3804  3820  2733
5129  2914  2569
557  2765  5589
1297  3950  3396
5636  4897  1280
6433  4954  6432
2952  1549  6148
5379  3795  185
4901  5753  2948
5015  5430  4404
462  5135  5133
1421  1424  959
2331  3188  4124
1980  5136  3794
1765  1811  218
4705  1541  5312
1460  237  420
5223  3573  4859
3866  465  4274
3310  4277  1047
2216  5642  2220
1440  4398  983
5239  1308  4179
5047  1973  2248
3781  4343  6400
1927  2364  4509
6379  5068  5239
6376  6379  5239
2545  4918  5539
467  3568  4181
6177  1705  885
2636  2861  1052
6437  5077  2604
6045  2919  4913
2604  5077  1480
6168  209  1477
2772  5270  3630
5379  3402  5373
1968  5525  5642
5462  616  1773
1421  1422  426
1022  4158  5940
3053  5454  233
1721  3987  6186
5015  4818  5430
496  3921  3888
218  1602  1557
5392  1005  4899
5969  2585  1488
5180  2236  427
163  5906  2737
2610  4307  5747
6165  5624  2474
85  4502  4147
5679  505  5090
4340  4104  2980
743  765  5925
2249  2419  4140
2415  4454  4551
354  3461  346
3188  1545  3187
3194  4235  5098
1949  5095  1271
5985  2182  2496
2817  6285  5375
4588  1703  1472
1963  3493  5374
1664  5040  5196
293  290  4123
298  290  293
392  3406  3735
1167  3487  3709
2385  1703  4588
5027  4129  1901
3465  210  2190
229  2382  5431
333  4095  5602
937  4918  2545
3532  291  3379
2847  1272  5925
172  1167  3709
321  3734  2900
5541  1548  1450
406  1102  4489
6394  3806  1320
4262  6394  3441
3682  1767  5025
5025  1767  1782
2181  6396  2848
3658  5054  309
4916  1963  5374
78  2420  1894
2919  2918  1377
5050  4916  5374
1685  4578  4129
5868  3069  2736
3625  1770  1766
1922  130  1028
159  5058  1278
881  722  406
1691  6355  5238
4738  5464  1127
166  3493  1963
5778  6005  5779
2769  3699  1471
5018  4367  5572
5868  3436  3069
3293  953  1126
4404  5907  1538
4846  971  5492
4569  4344  1684
2678  2800  1052
22  4822  413
2718  6144  1550
651  674  5544
5600  5868  2736
5352  1174  6187
1213  2033  2602
3436  5868  5600
6329  2529  6047
2022  1990  2811
4308  3282  2523
413  4822  652
4864  3840  5576
5216  4167  1834
1648  4175  3853
5184  5145  5183
5544  5195  651
2629  218  3051
3138  4368  3135
661  3744  558
3621  2548  3381
3672  3824  1054
3221  4510  3222
5542  2768  6049
5051  584  1474
227  3376  17
2952  6148  5872
5873  1296  2809
724  1697  855
3968  5397  1467
1380  1022  271
2637  2486  2215
793  3660  3661
6052  6051  1809
2684  771  2732
4400  4614  1376
1981  5390  1379
1966  4654  5128
5693  5691  5569
3461  561  3903
5708  5908  2446
4158  1022  4496
5393  2979  2032
1443  1692  821
698  2985  5628
3778  537  1065
5135  3797  5139
171  4694  701
5751  5386  1379
1452  4323  4293
3846  5273  93
5599  6188  3440
1382  4042  1764
2256  5817  1783
5273  5387  93
6383  5680  4838
4496  1379  4158
5390  5751  1379
183  76  3529
1792  4910  1798
3680  5270  6189
5959  164  6142
4646  3972  5086
3930  3598  538
620  6325  6133
2775  5959  6142
712  709  1323
275  3086  956
406  1109  1102
5386  4158  1379
3527  933  3526
2914  395  3825
2248  2739  2736
5815  5600  2853
1966  2488  4361
5111  2220  5642
2614  4866  5750
5116  3616  852
3073  882  1697
2950  3616  5116
5424  882  3073
4432  3312  233
1965  1470  4772
817  1064  4180
2525  5431  4814
1162  3900  5214
5570  6144  6183
1684  4568  3066
1538  5907  1771
6169  986  1249
1982  4839  2387
3732  4362  1487
2154  6280  3704
3433  3704  3434
4560  2217  2567
1975  620  1974
725  1161  228
3379  2260  3575
3570  984  4653
3059  6232  6233
406  1150  881
6437  4440  624
1919  6071  352
1173  2739  2248
3379  3575  1179
2156  1445  2160
1445  5906  2160
4802  2008  1464
1767  1766  1782
3992  5190  725
5672  1278  4618
5090  1779  4867
5025  1557  1601
1405  4839  1982
1194  1023  5475
3275  5084  4266
2523  6006  4846
1157  5934  3229
2353  4597  4841
211  4153  5851
3671  2065  5800
393  4914  2296
5573  4366  3364
5393  6193  2979
3887  5142  3
5545  4842  4007
327  1408  4527
568  466  1468
466  3866  1971
941  3213  16
3728  665  3705
3553  5377  4441
4865  3576  6237
6187  2302  2425
2674  2017  5044
2727  5273  4059
5792  3811  3441
4902  2242  5203
501  171  170
1884  4681  1543
1700  3999  1487
196  2043  3999
3206  528  5998
2830  5115  352
3  5142  5676
3371  3373  4487
5124  6371  1979
1555  590  4564
6382  2900  3734
551  5999  6000
4133  3898  794
2767  4437  1962
4370  4369  1381
5620  5623  2476
2476  5623  1003
726  1067  4310
322  5031  4654
3282  6229  2523
3472  3449  505
5188  664  3080
4771  531  1551
2323  4851  5370
753  5378  6251
3967  5703  3371
5755  1023  6240
1968  5642  3448
1835  4138  1817
4482  5013  558
6068  2707  6399
5237  5842  2707
6370  1388  5218
323  2767  1962
6193  5393  5114
3299  6041  6042
5335  1473  4126
3523  2238  1688
1469  5458  5380
566  5142  706
2947  6150  2701
1390  3299  4001
4344  4569  4064
4397  6441  990
6178  2988  5054
6176  2988  6178
3079  224  1472
28  2690  1899
6391  5837  4403
1696  5058  4106
117  2027  1160
4903  1783  4233
4898  6068  4904
3369  4650  4655
3109  1378  6282
3370  2471  1978
2242  4902  2548
1557  1765  218
369  1769  1963
3705  3555  3728
5335  1462  1473
6223  1130  1455
1690  2010  654
2991  2992  295
2992  3087  295
272  3226  5634
1276  4007  1169
2948  5141  5928
293  1904  930
6162  5423  856
454  79  459
5712  1  3054
5905  3403  3573
3059  225  6232
1403  2911  5053
777  4140  2419
3892  163  2737
4290  5998  3114
4650  3369  4231
1193  4647  1200
4377  565  4652
4861  1623  454
1381  4369  203
4362  4652  565
2239  4871  2302
2184  2346  2954
79  454  1623
5197  943  4531
2523  6229  6006
2724  3519  2688
2554  3961  1057
389  3698  5242
4205  459  79
1819  4768  2798
759  765  757
759  757  4696
616  3876  266
1945  1741  1273
4549  3485  5075
326  2670  5796
1110  1107  4208
723  1170  5398
4096  2582  584
1475  289  4468
115  723  2021
3499  2401  2400
859  4861  5939
3499  2400  160
4468  289  6192
4489  1102  4208
722  1109  406
1973  1173  2248
5013  5014  1458
4486  2301  3224
1422  960  1211
4227  3731  552
1192  2184  4803
3621  4548  2548
325  5093  4821
1618  1619  2257
1037  3083  4058
5215  1624  2370
5128  4654  5318
2799  563  3574
132  4235  3194
4808  1  5712
2417  6253  5093
2068  4957  3386
3376  1771  5907
199  4106  5058
198  651  3669
2379  408  4507
2864  4951  2863
3872  2549  931
1773  3235  1772
5963  4063  2800
4562  3300  956
275  882  5424
2032  2033  5627
6255  941  16
4862  4397  3389
1835  1817  1974
76  3786  629
6129  5992  3989
3989  880  6129
2241  5245  3738
792  2676  4128
3303  3304  5019
3080  4134  3670
5954  1974  1817
5478  3080  3670
2686  5379  2687
5589  4439  5117
2482  2810  6381
4371  1491  3541
4371  3541  5870
2996  885  4418
885  1083  6177
3696  2605  2606
4774  5310  647
447  3064  2690
5313  5605  5053
2953  5605  5313
5540  1180  5968
6175  817  6174
3532  3537  409
2577  769  465
4703  5700  4959
1080  5520  1409
720  5041  4672
5197  5643  3293
5926  6070  3297
77  5131  4000
775  1971  3843
2985  5926  3297
3727  4870  4172
3437  3627  1562
5817  2256  4906
2388  5521  3020
2765  5017  5589
666  1628  667
1971  5987  4706
4395  1658  789
1776  4157  4147
6132  3728  1427
6247  665  3728
6132  6247  3728
508  4345  2298
927  4065  3523
4289  2782  2715
3403  6441  4862
412  956  3086
6082  1895  6235
5277  2100  5119
1683  1895  6082
3017  3528  3534
714  4495  6370
3784  1179  3311
789  1658  5932
1464  3780  2334
2184  2334  3780
2308  5138  5132
1296  5316  2809
3303  6080  423
4581  4123  290
4302  5378  3745
5395  4927  3369
3540  5374  4437
3494  1962  1804
1894  4347  78
3193  3233  2138
4092  6167  3518
396  5989  335
960  177  3801
1211  3801  4552
1477  209  1486
448  2420  78
3522  3969  6323
3212  2975  6389
2800  4063  1052
821  2570  1443
2238  3523  2728
4872  1737  1742
4609  4369  2801
3492  2222  590
390  3696  6434
2610  950  2
1380  1385  719
1603  236  335
6000  5776  551
4898  4904  1536
2265  5195  6326
673  2723  3131
5202  3972  6314
6437  2604  2551
2120  4299  950
818  1389  5113
4650  4231  702
883  5816  1571
5671  4828  1897
5084  1723  4266
6382  3734  2214
4409  4359  1821
5608  5094  2603
1376  848  4400
1129  5840  4698
2576  4649  617
2610  2120  950
5706  391  5056
2476  5841  5620
5779  6005  2070
5432  3527  2566
1705  6177  6179
3784  1084  1179
3659  4261  3667
5777  2866  3085
4954  1558  3701
624  3393  5077
2526  214  2604
3525  2551  214
4126  5294  2521
5196  5040  4123
5704  5147  136
477  5602  4095
3696  1481  5958
5753  2189  5470
1247  3023  496
932  4395  3400
5358  5053  2911
5461  1773  1772
589  993  2578
990  2578  4607
5570  5995  1437
1705  6179  2995
4261  3666  3667
649  1551  531
658  650  1975
5680  4870  1068
501  170  3471
3915  1330  649
6355  2570  158
5954  1817  2245
332  3442  4095
83  1551  649
5379  5373  3795
6005  4963  2070
4146  1384  4061
83  649  1330
352  6071  4276
5708  3777  2451
4103  5116  852
3999  5960  3467
1474  584  1548
5837  3773  3844
3773  1312  3844
4124  3188  886
2392  4365  5870
5566  3292  818
634  3716  3684
1729  5802  1297
2148  2618  4144
1694  1311  4403
5677  463  1977
4510  5587  4273
3730  4506  5775
2668  5153  1320
4378  1285  5352
5606  746  5755
1278  5672  159
6183  1083  5995
1281  4368  4372
1167  4704  6140
364  2803  5382
1081  2676  3747
3707  1262  6082
3998  2576  310
3683  4772  5130
3471  3823  501
6137  5218  4494
3285  1452  2609
5115  2040  2786
6130  2913  6088
2  950  6232
2979  2607  2032
5758  2770  2562
3450  3472  505
1450  2581  2229
1164  5849  5955
6314  3972  3129
5589  5017  4439
4063  5963  2394
2395  1251  4823
3530  629  3115
4488  498  3729
2523  5492  5371
2523  4846  5492
4063  2394  5150
5922  2677  111
3189  5397  3968
4694  3810  701
409  627  3532
4354  1899  217
1103  4203  4032
2253  4958  3229
4513  3054  1
1105  2528  1108
87  2561  2261
3858  5370  1562
656  538  4699
949  5495  3054
3404  2521  2720
5904  2365  134
5777  3265  3260
1026  1132  4463
359  3286  3490
4586  1627  4228
3625  1766  1767
1911  2379  5396
2981  3898  4133
4808  2347  5902
393  5740  5125
4378  6043  704
3478  2069  5194
5194  2069  5791
4694  2685  3824
1219  3471  3472
4179  1308  3236
3220  5075  354
1164  4413  4062
3892  4748  163
4577  1686  1002
2457  356  3488
377  376  2157
4109  1490  6315
5753  4340  2948
1534  1544  3619
3887  706  5142
5636  1279  1171
2809  5316  2952
1279  5636  1280
5985  5992  1324
5571  4363  2429
503  1669  2498
5589  2498  1926
369  6153  1769
6052  2157  984
5375  4653  984
