92.5454  98.5099  0
58.8546  104.141  0
221.649  175.638  0
299.076  155.979  0
116.159  148.748  0
175.113  147.743  1
120.963  203.336  0
128.631  203.191  0
216.226  202.208  0
232.478  202.702  0
158.17  202.397  0
183.561  202.689  0
130.028  153.16  0
77.6561  102.997  0
213.568  201.165  0
222.931  201.363  0
257.741  173.201  1
63.0114  98.7883  1
160.881  108.235  1
126.211  143.3  1
140.768  116.311  1
232.934  161.13  1
162.154  93.211  1
60.2533  118.185  1
260.082  143.378  1
101.593  107.431  1
177.173  198.34  0
260.384  139.928  0
98.9267  98.2168  0
106.747  105.527  0
189.082  207.721  0
58.0946  82.7746  0
74.2994  129.645  0
221.082  181.923  0
150.609  119.27  1
99.8045  152.837  0
290.694  121.728  0
140.287  162.924  1
165.021  190.455  1
266.555  126.762  1
124.392  138.615  1
234.434  148.559  1
194.19  201.609  1
215.464  156.16  1
144.768  162.28  1
213.393  189.011  1
201.397  114.027  1
121.788  129.925  1
127.808  201.191  0
251.536  77.5527  0
66.2927  77.0222  0
220.959  77.3846  0
61.2374  77.0066  0
64.7393  77.0214  0
255.255  76.0169  0
59.2391  76.8526  0
251.068  74.9884  0
252.92  75.6994  0
180.105  198.968  0
312.952  115.779  0
110.545  162.94  1
271.52  137.537  1
182.538  71.854  1
180.224  74.3623  1
183.333  74.5744  1
187.902  160.633  1
242.66  183.03  1
156.835  74.7918  1
164.463  74.3364  1
170.45  74.3792  1
176.783  74.0667  1
274.374  154.16  1
296.831  152.399  0
296.744  138.945  0
272.46  152.531  0
269.707  152.203  0
124.641  154.321  0
83.6633  153.55  0
81.2357  153.288  0
298.439  152.411  0
266.168  152.448  0
85.0338  153.63  0
286.251  142.189  1
222.449  187.814  1
137.102  143.021  1
139.946  142.833  1
289.528  141.563  1
104.444  142.611  1
106.396  142.424  1
124.31  142.349  1
263.484  141.675  1
265.294  141.064  1
215.685  172.815  0
159.963  31.3364  0
303.316  99.6893  0
186.963  79.3364  0
137.889  156.415  0
246.376  79.0868  0
187.858  162.848  0
63.0708  131.013  0
160.463  31.8364  0
262.734  136.634  0
90.827  135.942  0
75.4362  88.2512  0
73.3627  88.1638  0
51.2445  89.2697  0
293.022  87.7228  0
289.187  161.071  0
207.332  88.6131  0
206.57  88.4325  0
77.3675  88.4753  0
255.011  89.4711  0
215.345  87.0436  0
115.999  115.651  0
64.6478  105.834  0
281.005  134.526  0
307.473  116.731  0
125.715  161.125  0
71.4951  115.213  0
159.557  168.843  0
251.892  184.708  0
109.165  114.642  0
75.5612  98.0524  0
160.686  190.771  1
64.1635  80.6649  0
236.519  87.5572  0
59.7445  83.092  0
275.98  119.903  0
244.142  170.628  1
268.275  163.465  1
294.078  133.859  1
172.463  106.836  1
168.109  173.695  1
216.975  122.973  1
266.452  143.183  1
182.745  101.809  1
78.8763  140.01  1
100.029  129.06  1
112.88  132.616  0
113.806  134.752  0
268.271  132.596  0
80.2555  133.618  0
295.988  131.903  0
58.2419  132.367  0
288.823  131.872  0
295.168  130.777  0
147.836  162.497  0
268.686  131.668  0
216.62  184.402  1
136.59  121.566  1
293.051  132.915  1
196.926  177.597  1
167.377  185.85  1
189.463  111.836  1
170.713  84.5864  1
156.9  107.808  1
165.717  193.229  1
76.994  145.173  1
257.529  181.385  0
255.923  180.942  0
294.721  161.164  0
201.627  181.776  0
277.449  181.527  0
149.54  185.408  1
223.151  185.256  1
165.214  184.622  1
55.6767  105.718  0
92.0925  182.718  0
237.992  185.113  1
230.643  184.547  1
